id,title,release_date,recent_reviews,all_reviews,price,developers,number_languages,compatible_os,tags
373610,Shoot 1UP,"23 Sep, 2015","['80', '89']","['80', '89']","['3,99']","[""Mommy's Best Games""]",1,1,"['SideScroller', ""Shoot'EmUp"", 'BulletHell', 'Shooter', 'Arcade', 'ScoreAttack', '2D', 'Singleplayer', 'PixelGraphics', 'Sci-fi', 'Action', 'Aliens', 'Retro', 'Co-op', 'Nudity', 'LocalCo-Op', 'Soundtrack', 'SexualContent', 'Short', 'Indie']"
286000,Tooth and Tail,"12 Sep, 2017","['85', '21', '30']","['83', '2,593']","['19,99']",['Pocketwatch Games'],13,3,"['Strategy', 'RTS', 'PixelGraphics', 'Indie', 'Multiplayer', 'Action', 'Casual', 'GreatSoundtrack', '2D', 'Competitive', 'Controller', 'Singleplayer', 'SplitScreen', 'LocalCo-Op', 'Isometric', 'LocalMultiplayer', 'StoryRich', 'ProceduralGeneration', '4PlayerLocal', 'Co-op']"
1144300,ef - the first tale. (All Ages),"17 Oct, 2019","['97', '48']","['97', '48']","['24,99']",['minori'],2,1,"['Adventure', 'SexualContent', 'VisualNovel', 'Anime', 'StoryRich', 'GreatSoundtrack', 'Romance', 'Singleplayer']"
238430,Contagion,"25 Oct, 2013","['70', '34', '30']","['74', '8,938']","['7,99']","['Monochrome, Inc']",8,1,"['Zombies', 'Co-op', 'Horror', 'LevelEditor', 'Moddable', 'FPS', 'PvE', 'Post-apocalyptic', 'PvP', 'First-Person', 'SurvivalHorror', 'Shooter', 'Competitive', 'Survival', 'SplitScreen', '3D', 'Action', 'Atmospheric', 'LocalCo-Op', 'LocalMultiplayer']"
38150,Farm Frenzy 3,"11 Sep, 2009","['94', '18']","['94', '18']","['9,99']",['Alawar'],1,1,"['Casual', 'Puzzle', 'Agriculture', 'TimeManagement']"
293880,Dark Scavenger,"16 May, 2014","['90', '142']","['90', '142']","['4,99']",['Psydra Games LLC'],1,2,"['RPG', 'Indie', 'Adventure', 'Casual', 'ChooseYourOwnAdventure', 'Point&Click', 'Sci-fi', 'Comedy', 'InteractiveFiction', 'Mouseonly', 'Hand-drawn', 'MultipleEndings', 'Cartoony', 'Funny', 'ReplayValue', 'Lovecraftian', 'Exploration', 'Turn-Based', 'Singleplayer', 'ChoicesMatter']"
964020,Make Your Kingdom,"20 Jan, 2022","['100', '12']","['100', '12']",,['yo_serjio'],12,1,"['BaseBuilding', 'Simulation', 'Survival', 'Building', 'Crafting', 'Sandbox', 'ColonySim', 'ChoicesMatter', 'Economy', 'Management', 'Strategy', 'CityBuilder', 'Singleplayer', '3D', 'Atmospheric', 'Diplomacy', 'OpenWorld', 'Adventure', 'TimeManagement', 'Casual']"
1749200,Hostile Planet: Survival,"2 Nov, 2021","['77', '49']","['77', '49']","['5,69']",['Aliens Developers'],6,1,"['Survival', 'Adventure', 'Action', 'Crafting', 'OpenWorld', 'OpenWorldSurvivalCraft', 'Building', 'Sandbox', 'First-Person', 'FPS', 'EarlyAccess', 'Simulation', 'Violent', '3D', 'Aliens', 'Singleplayer']"
340150,Basement,"10 Nov, 2019","['90', '11', '30']","['77', '1,590']","['16,79']",['Halfbus'],3,3,"['Strategy', 'Management', 'Simulation', 'Crime', 'BaseBuilding', 'Building', 'ResourceManagement', 'Difficult', 'DarkComedy', 'Sandbox', 'PixelGraphics', 'GreatSoundtrack', 'RTS', '2D', 'Singleplayer', ""1990's"", 'Indie', 'DarkHumor', 'Economy', 'Action']"
723930,Dark Romance: Vampire in Love Collector's Edition,"11 Oct, 2017","['93', '16']","['93', '16']","['9,99']",['Domini Games'],4,1,"['Adventure', 'Casual', 'HiddenObject']"
1020590,Space Pilgrim Academy: Reunion,"29 Mar, 2019","['100', '48']","['100', '48']","['1,59']",['Pilgrim Adventures'],1,1,"['Adventure', 'Indie', 'RPGMaker']"
489110,Putty Pals,"15 Feb, 2017","['96', '79']","['96', '79']","['9,99']",['Harmonious Games'],7,2,"['Indie', 'Action', 'Adventure', 'LocalMultiplayer', 'Funny', 'LocalCo-Op', 'Platformer', 'FamilyFriendly', 'Cute', 'Multiplayer', '2D', 'SideScroller', 'Colorful', 'PuzzlePlatformer', 'Casual', 'Puzzle']"
1073910,Before We Leave,"13 May, 2021","['80', '10', '30']","['79', '739']","['17,99']",['Balancing Monkey Games'],9,2,"['CityBuilder', 'Casual', 'Economy', 'Relaxing', 'HexGrid', 'FamilyFriendly', 'ResourceManagement', 'Atmospheric', 'Singleplayer', 'Building', 'Space', 'Post-apocalyptic', '3D', 'Sci-fi', 'Simulation', 'Top-Down', 'Sandbox', 'Strategy', 'ColonySim', 'BaseBuilding']"
421610,XBlaze Code: Embryo,"1 Mar, 2016","['82', '52']","['82', '52']","['19,99']",['Arc System Works'],2,1,"['Anime', 'Adventure', 'VisualNovel', 'StoryRich', 'Singleplayer', 'Cute']"
607880,Accel World VS. Sword Art Online Deluxe Edition,"12 Sep, 2017","['76', '772']","['76', '772']","['49,99']",['ARTDINK CORPORATION'],8,1,"['Anime', 'RPG', 'JRPG', 'Multiplayer', 'ActionRPG', 'Action', 'Singleplayer', 'OpenWorld', 'Memes', 'HackandSlash', 'Nudity', 'SexualContent', 'MMORPG']"
1395540,BOT.vinnik Chess: Winning Patterns,"30 Sep, 2020","['96', '51']","['96', '51']","['0,79']",['DeepGreen Games'],1,2,"['Chess', 'Puzzle', 'ArtificialIntelligence', 'Education', 'Nostalgia', 'Unforgiving', 'Turn-BasedTactics', 'Text-Based', 'BoardGame', 'Atmospheric', 'Minimalist', 'Turn-BasedStrategy', 'Indie', 'Tabletop', 'Foreign', 'Mouseonly', 'Relaxing', 'Casual', 'Strategy', 'Singleplayer']"
1765820,Tranquil Cove,"1 Nov, 2021","['80', '15']","['80', '15']","['2,39']","['Roger Kaffer', 'Sky Hawk Bressette']",1,1,"['EarlyAccess', 'Horror', 'SurvivalHorror', 'Dark', 'PsychologicalHorror', 'Exploration', 'Realistic', 'Action', 'Adventure', 'Survival', 'Atmospheric', 'Psychological', 'Collectathon', 'WalkingSimulator', 'VR', 'Action-Adventure', 'Stealth', '3D', '1980s', 'DarkFantasy']"
1514370,Laid-Back Camp - Virtual - Fumoto Campsite,"7 Apr, 2021","['89', '92']","['89', '92']","['19,99']","['Gemdrops, Inc.']",6,1,"['ChooseYourOwnAdventure', 'VisualNovel', 'Cute', 'FemaleProtagonist', 'Point&Click', 'VR', 'Casual', 'Relaxing', 'Anime', 'StoryRich', '3D', 'Adventure', 'Nature', '6DOF', 'Atmospheric', 'Drama', 'Singleplayer', 'PoliticalSim', 'Otome']"
473530,Slime-san: Superslime Edition,"7 Apr, 2017","['92', '42']","['92', '42']",[],['Fabraz'],1,3,"['Platformer', 'PrecisionPlatformer', '2DPlatformer', 'Difficult', 'Funny', 'Indie', 'Action', 'Adventure', 'GreatSoundtrack', 'PixelGraphics', 'Arcade', 'Fast-Paced', 'Singleplayer', 'PuzzlePlatformer', 'Anime', 'LevelEditor', 'LocalCo-Op', 'LocalMultiplayer', 'ReplayValue', 'Retro']"
729660,Blackout Z: Slaughterhouse Edition,"20 Oct, 2017","['87', '113']","['87', '113']","['0,79']",['NukGames'],5,1,"['Action', 'Indie', 'Top-Down', 'Top-DownShooter', 'PixelGraphics', 'Zombies', '2D', 'Singleplayer', ""Shoot'EmUp"", 'Gore', 'Horror', 'ScoreAttack', 'TwinStickShooter', 'Arcade', 'Difficult', 'GameMaker', 'Adventure', 'ReplayValue', 'BulletHell', 'Destruction']"
730840,Burger Shop,"6 Oct, 2007","['99', '120']","['99', '120']","['5,99']",['GoBit Games'],13,2,"['Action', 'Simulation', 'Casual']"
1324780,Easy Red 2,"10 Nov, 2020","['80', '230', '30']","['87', '853']","['7,99']",['Marco Amadei'],11,2,"['Action', 'Indie', 'Simulation', 'Strategy', 'WorldWarII', 'Violent', 'Gore', 'FPS', 'Singleplayer', 'Multiplayer', 'EarlyAccess', 'Sandbox', 'War', 'Shooter', 'Realistic', 'Atmospheric', 'Historical', 'Wargame', 'ImmersiveSim', 'Team-Based']"
"236690,672830,401590,497170,547570,571761,382210,382910,571760,523980",Blood Bowl 2,"22 Sep, 2015","['80', '80', '30']","['77', '5,717']","['19,99']",['Cyanide Studios'],6,2,"['Strategy', 'Sports', 'Turn-Based', 'GamesWorkshop', 'Fantasy', 'Multiplayer', 'BoardGame', 'Turn-BasedStrategy', 'Gore', 'Football', 'Singleplayer', 'DarkHumor', 'Tabletop', 'Violent', 'Difficult', 'Funny', 'RPG', 'Blood', 'Action', 'Warhammer40K']"
555880,Sairento VR,"6 Feb, 2018","['87', '1,350']","['87', '1,350']","['24,99']","['Mixed Realms Pte Ltd', 'Swag Soft Holdings Pte Ltd']",5,1,"['Action', 'RPG', 'Indie', 'Strategy', 'VR', 'FemaleProtagonist', 'Cyberpunk', 'Gore', 'Violent', 'BulletTime', 'First-Person', 'Arcade', 'FPS', 'Robots', 'Horror', 'Futuristic', 'Action-Adventure', 'Zombies', 'Superhero', 'Ninja']"
328470,Slave Zero,"1 Jan, 1999","['86', '136']","['86', '136']","['6,99']","['Accolade, Inc.']",5,1,"['Action', 'Cyberpunk', 'Mechs', 'Third-PersonShooter', 'Robots', 'Sci-fi', ""1990's"", 'Singleplayer', 'Classic']"
1575300,No Parachute,"5 Apr, 2021","['91', '103']","['91', '103']","['3,99']",['Wherry'],2,1,"['Arcade', 'Action', 'Flight', 'MysteryDungeon', 'PermaDeath', 'PixelGraphics', '3D', '2.5D', 'Violent', 'Top-Down', 'Underground', 'Mining', 'Singleplayer', 'Indie', 'Retro', 'Linear', 'Nature']"
460060,Varenje,"3 Jul, 2018","['96', '27', '30']","['87', '1,184']",[],['Play Cute'],12,3,"['FreetoPlay', 'Adventure', 'Indie', 'Casual', 'Puzzle', 'Point&Click', 'HiddenObject', 'Singleplayer', 'Hand-drawn']"
326460,ShellShock Live,"22 May, 2020","['93', '378', '30']","['93', '23,650']","['6,99']",['kChamp Games'],11,3,"['Tanks', 'Multiplayer', 'Strategy', '2D', 'Action', 'Turn-Based', 'EarlyAccess', 'Casual', 'Shooter', 'OnlineCo-Op', 'MassivelyMultiplayer', 'Indie', 'Colorful', 'Funny', 'Turn-BasedStrategy', 'Co-op', 'Singleplayer', 'Physics', 'GreatSoundtrack', 'FamilyFriendly']"
632050,The Village,"12 Oct, 2017","['57', '28']",,"['0,39']",['Softwaves'],2,1,"['Action', 'Casual', 'Indie', 'Strategy', 'Horror', 'Shooter']"
1451970,SATORI,"6 Aug, 2021","['100', '12']","['100', '12']","['6,59']",['EMOTION THEORY'],29,1,"['Parkour', 'First-Person', 'OpenWorld', 'Relaxing', 'Casual', 'Superhero', 'ProceduralGeneration', 'Collectathon', 'PrecisionPlatformer', '3DPlatformer', 'Platformer', 'BulletTime', 'Nonlinear', 'Abstract', 'Fast-Paced', 'Colorful', 'Minimalist', 'TimeManipulation', 'FPS', '3D']"
676960,Hotlap Heroes,"11 Apr, 2019","['84', '13']","['84', '13']","['6,59']",['Team Pea'],1,2,"['Racing', 'Sports', 'Action', 'Indie', 'Casual', 'EarlyAccess']"
1225070,Family Mysteries: Poisonous Promises,"26 Mar, 2020","['79', '68']","['79', '68']","['14,99']",['Brave Giant LTD'],9,3,"['Adventure', 'Casual', 'HiddenObject', '2D', 'Detective', 'Mystery', 'FemaleProtagonist', 'Point&Click', 'Atmospheric', 'Singleplayer', 'Puzzle', 'StoryRich', 'Indie', 'Violent', 'FamilyFriendly']"
1450080,The Legend of Heroes: Sen no Kiseki III,"24 Mar, 2021","['100', '10', '30']","['85', '161']","['44,57']",['Nihon Falcom'],3,1,"['RPG', 'Singleplayer', 'JRPG', 'Turn-BasedCombat', 'StoryRich', 'Party-BasedRPG', '3D', 'Fantasy', 'Romance', 'Emotional', 'Anime']"
1192900,IRON REBELLION,"9 Nov, 2021","['63', '36', '30']","['84', '126']","['12,49']",['Black Beach Studio'],1,1,"['EarlyAccess', 'VR', 'Mechs', 'Action', 'Team-Based', 'Multiplayer', 'FPS', 'Simulation', 'Indie', 'Futuristic', 'Space', 'Robots', 'Cyberpunk', 'Dystopian', 'Shooter', 'Destruction', 'Strategy', 'Sci-fi', 'Retro', 'Mars']"
1403740,Space Architect,"25 Nov, 2020","['100', '11']","['100', '11']",,['Albert Wiatr'],1,1,"['Simulation', 'Strategy', 'Building', 'Sandbox', 'CityBuilder', 'ColonySim', '2D', 'Top-Down', 'Management', 'Economy', 'Sci-fi', 'Science', 'Space', 'Survival', 'BaseBuilding', 'Mining', 'ResourceManagement', 'Singleplayer', 'EarlyAccess']"
475190,Scanner Sombre,"26 Apr, 2017","['93', '16', '30']","['90', '1,449']","['4,99']",['Introversion Software'],26,2,"['Exploration', 'Horror', 'WalkingSimulator', 'Atmospheric', 'Adventure', 'Indie', 'First-Person', 'VR', 'Singleplayer', 'Short', 'PsychologicalHorror']"
463930,The Dweller,"19 May, 2016","['93', '323']","['93', '323']","['4,99']",['Villainous  Games'],1,2,"['Indie', 'Casual', 'Simulation', 'Strategy', 'Puzzle', 'VillainProtagonist', 'PixelGraphics', '2D']"
1126290,Lost,"30 Sep, 2019","['78', '75', '30']","['81', '6,784']","['1,59']",['DSGame'],4,1,"['SexualContent', 'Nudity', 'Mature', 'Casual', 'Puzzle', 'FPS', 'Indie', 'Adventure', 'Action', 'RPG', 'Strategy', 'Anime', 'Hentai', 'NSFW', 'VisualNovel', 'Singleplayer', 'Driving', 'Shooter', 'FemaleProtagonist']"
287980,Mini Metro,"6 Nov, 2015","['94', '122', '30']","['96', '8,548']","['8,19']",['Dinosaur Polo Club'],25,3,"['Strategy', 'Puzzle', 'Minimalist', 'Simulation', 'Indie', 'Trains', 'Casual', 'Singleplayer', 'Management', 'Relaxing', '2D', 'Transportation', 'Touch-Friendly', 'Building', 'Mouseonly', 'Difficult', 'GreatSoundtrack', 'Addictive', 'ReplayValue', 'Top-Down']"
3430,Pizza Frenzy Deluxe,"30 Aug, 2006","['95', '97']","['95', '97']","['4,99']","['PopCap Games, Inc.']",1,1,['Casual']
424200,Little Mouse's Encyclopedia,"25 Feb, 2019","['98', '99']","['98', '99']","['4,99']",['Circus Atos'],18,3,"['Education', 'Nature', 'FamilyFriendly', 'Hand-drawn', 'Point&Click', 'Colorful', '2D', 'Cute', 'Singleplayer', 'Casual', 'Indie']"
436820,Waltz of the Wizard (Legacy demo),"31 May, 2016","['96', '1,400']","['96', '1,400']",[],['Aldin Dynamics'],1,1,"['VR', 'Adventure', 'Simulation', 'Indie', 'FreetoPlay', 'Magic', 'Horror', 'Singleplayer']"
1546860,Saiko no sutoka,"6 Sep, 2020","['94', '106', '30']","['96', '1,343']","['3,99']",['Habupain'],12,1,"['Horror', 'First-Person', 'ArtificialIntelligence', 'Anime', 'Cute', 'ChooseYourOwnAdventure', '3D', 'Action-Adventure', 'PsychologicalHorror', 'Action', 'Simulation', 'Atmospheric', 'Cartoony', 'Psychological', 'Adventure', 'SurvivalHorror', 'Singleplayer', 'Cartoon', 'Violent', 'Casual']"
97110,Kohan: Immortal Sovereigns,"15 Mar, 2001","['83', '77']","['83', '77']","['9,99']",['TimeGate Studios'],1,1,"['Strategy', 'RTS', 'Fantasy']"
596630,Ricochet Kills: Noir,"3 Mar, 2017","['92', '27']","['92', '27']","['1,50']",['mibix'],1,1,"['Indie', 'Puzzle', '2D']"
1606210,Heck Deck,"11 Jan, 2022","['100', '15']","['100', '15']","['3,99']",['torcado'],12,3,"['Arcade', 'CardGame', 'BulletHell', 'Strategy', 'CardBattler', '2D', 'Colorful', 'Cute', 'Minimalist', 'Deckbuilding', 'Top-Down', 'Singleplayer', 'PvE', 'Linear', 'Combat', 'Trading', 'PixelGraphics', 'Controller', 'Indie']"
1239260,Barro F,"28 Feb, 2020","['85', '27', '30']","['83', '707']","['0,79']",['SC Jogos'],1,1,"['Indie', 'Casual', 'Racing', 'Singleplayer', 'Multiplayer', 'LocalMultiplayer', 'SplitScreen', 'PvP', 'Sports', 'Arcade', 'Driving', 'Cartoon', 'Cartoony', 'OldSchool']"
871120,MilkChoco,"20 Dec, 2021","['56', '242']",,[],['GameParadiso'],23,1,"['Third-PersonShooter', 'Action', 'Cute', 'Shooter', 'Multiplayer', 'HeroShooter', 'ThirdPerson', 'PvP', 'Combat', 'CharacterCustomization', 'Tutorial', 'BattleRoyale', 'Team-Based', 'Singleplayer', 'OnlineCo-Op', 'Comedy', 'Funny', 'FPS', 'FreetoPlay', 'Indie']"
439190,Stories: The Path of Destinies,"12 Apr, 2016","['100', '18', '30']","['87', '1,763']","['14,99']",['Spearhead Games'],7,1,"['Adventure', 'RPG', 'Action', 'Indie', 'ChoicesMatter', 'Fantasy', 'DynamicNarration', 'HackandSlash', 'ActionRPG', 'Singleplayer', 'Colorful', 'MultipleEndings', 'Swordplay', 'GreatSoundtrack', 'StoryRich', 'Isometric', 'Funny', 'Narration', 'Comedy', 'Action-Adventure']"
977690,Skyworld: Kingdom Brawl,"2 Apr, 2019","['89', '39']","['89', '39']","['9,99']",['Vertigo Games'],9,1,"['Strategy', 'Indie', 'VR', 'CardGame']"
359940,Shadows Peak,"13 Mar, 2017","['69', '222']",,"['9,99']",['Andrii Vintsevych'],7,1,"['Mystery', 'Horror', 'SurvivalHorror', 'Action', 'Indie', 'Atmospheric', 'OpenWorld', 'Adventure', 'Supernatural', 'FPS', 'Shooter', 'Singleplayer', 'PsychologicalHorror', 'First-Person', 'Exploration', 'Hunting', 'Thriller', 'Dark', 'Gore', 'Survival']"
1385260,If It Please the Court,"20 May, 2021","['100', '15']","['100', '15']","['3,99']","[""Heart's Choice""]",1,3,"['Casual', 'RPG', 'InteractiveFiction', 'Text-Based', 'Action', 'Adventure', 'Historical', 'LGBTQ+', 'Romance', 'StoryRich', 'ChoicesMatter', 'MultipleEndings', 'Indie', 'Singleplayer']"
1202780,Theme Park Simulator: Rollercoaster Paradise,"12 Feb, 2020","['62', '29']",,"['14,99']",['Best Ride Simulators'],9,1,"['Indie', 'Simulation', 'Funny', 'Design&Illustration', 'RPG', 'Party-BasedRPG']"
1552350,The Jackbox Party Pack 8,"13 Oct, 2021","['81', '85', '30']","['92', '619']","['24,99']","['Jackbox Games, Inc.']",1,3,"['PartyGame', 'Comedy', 'FamilyFriendly', 'Trivia', 'Colorful', 'Indie', 'WordGame', 'Funny', 'Cartoon', '2D', 'LocalMultiplayer', 'LocalCo-Op', 'Team-Based', 'Casual', 'Multiplayer']"
770100,One Deck Dungeon,"18 May, 2018","['82', '17', '30']","['80', '504']","['8,19']",['Handelabra Games Inc.'],1,3,"['DungeonCrawler', 'BoardGame', 'Roguelite', 'PermaDeath', 'CardGame', 'Tabletop', 'Roguelike', 'FemaleProtagonist', 'RPG', 'Strategy', 'Fantasy', 'Magic', 'Adventure', 'Co-op', 'LocalCo-Op', 'LocalMultiplayer', 'Singleplayer', 'Multiplayer', 'RoguelikeDeckbuilder', 'Indie']"
1296840,The Spike,"5 Jun, 2020","['98', '74', '30']","['95', '609']","['3,99']","['Osik', 'Funya']",5,1,"['Sports', 'Action', 'Casual', 'Indie', 'Singleplayer', 'Anime', 'Multiplayer', 'CharacterCustomization', 'Controller', 'Co-op', 'Fast-Paced', '2D', 'LocalCo-Op', 'LocalMultiplayer', 'GameMaker']"
1069230,Tsukikage no Simulacre:Kaihou no Hane,"26 Jul, 2019","['100', '26', '30']","['98', '1,711']","['13,29']",['Applique'],3,1,"['VisualNovel', 'Adventure', 'SexualContent', 'Casual', 'Anime', 'Mystery', 'Gore', 'Nudity', 'Violent', 'PsychologicalHorror', 'Hentai']"
495570,ConflictCraft,"8 Dec, 2016","['84', '323']","['84', '323']","['0,72']","['Cristian Manolachi', 'Atomic Fabrik']",8,2,"['RealTimeTactics', 'Racing', 'Sports', 'War', 'Military', 'Management', 'Turn-Based', 'Turn-BasedStrategy', 'GrandStrategy', 'Strategy', 'Simulation', 'Action', 'Adventure', 'Casual', 'Realistic', 'Tactical', 'LevelEditor', 'Combat', 'Co-op', 'Multiplayer']"
1415750,Gravity_Kid,"7 Oct, 2020","['100', '15']","['100', '15']","['8,99']","['Dnovel', 'FreeAnimals_Software']",29,1,"['Casual', 'Adventure', 'Puzzle', 'Arcade', 'Exploration', 'Platformer', 'Action-Adventure', '2DPlatformer', 'SideScroller', 'PuzzlePlatformer', 'PrecisionPlatformer', 'Runner', '2D', 'Cute', 'Minimalist', 'Stylized', 'Linear', 'ScoreAttack', 'Singleplayer', 'Action']"
920680,Fate Hunters,"18 Jul, 2019","['45', '11', '30']","['77', '670']",,['Tower Games'],8,3,"['RoguelikeDeckbuilder', 'Strategy', 'CardBattler', 'CardGame', 'Deckbuilding', 'Indie', 'Roguelite', 'Roguelike', 'Turn-Based', 'Singleplayer', 'RPG', 'EarlyAccess', 'Adventure']"
1267400,Test Of Courage,"26 Oct, 2020","['88', '26']","['88', '26']","['4,99']",['Just Sauce Studio'],1,1,"['Adventure', 'Indie', 'Exploration', 'Horror', 'SurvivalHorror', 'PsychologicalHorror', 'Puzzle', 'Stealth', 'WalkingSimulator', '3D', 'First-Person', ""1990's"", 'Conspiracy', 'Investigation', 'Psychological', 'ArtificialIntelligence', 'ChoicesMatter', 'ResourceManagement', 'StoryRich', 'Singleplayer']"
39800,Nation Red,"23 Aug, 2010","['88', '2,071']","['88', '2,071']","['1,99']",['DiezelPower'],10,3,"['Zombies', 'Action', 'Indie', 'Top-DownShooter', 'OnlineCo-Op', 'Survival', 'TwinStickShooter', 'LocalCo-Op', 'Co-op', 'Multiplayer', 'Top-Down', 'Gore', '4PlayerLocal', 'Addictive', 'Arcade', 'Horror', ""Shoot'EmUp"", 'Blood', 'Shooter', 'Singleplayer']"
1419480,Love's Sweet Garnish 2,"2 Oct, 2020","['95', '82']","['95', '82']","['13,99']",['Canvas+Garden'],3,1,"['Casual', 'VisualNovel', 'Anime', 'Cute', 'Text-Based', 'MultipleEndings', 'Singleplayer', 'Indie', 'SexualContent']"
995230,FREEDIVER: Triton Down,"30 May, 2019","['87', '236']","['87', '236']","['7,39']",['Archiact'],1,1,"['VR', 'Adventure', 'Exploration', 'Underwater', 'Physics', 'Survival', 'Singleplayer', 'Cinematic', 'StoryRich', 'First-Person', 'Narration', 'Linear', 'Simulation', 'Realistic', 'Atmospheric', 'Emotional', 'Beautiful', 'Controller', 'ImmersiveSim', 'FemaleProtagonist']"
1046030,ISLANDERS,"4 Apr, 2019","['95', '227', '30']","['95', '13,122']","['4,99']",['GrizzlyGames'],12,3,"['Relaxing', 'CityBuilder', 'Strategy', 'Puzzle', 'Building', 'Indie', 'Minimalist', 'Singleplayer', 'ColonySim', 'Beautiful', 'Atmospheric', 'Colorful', 'ProceduralGeneration', 'Addictive', 'ScoreAttack', 'ReplayValue', '3D', 'Top-Down', 'Turn-BasedStrategy', 'Exploration']"
730830,Escape from Monkey Island™,"9 Nov, 2000","['54', '11', '30']",,"['5,69']",['LucasArts'],5,1,"['Adventure', 'Point&Click', 'Classic', 'Comedy', 'Singleplayer', 'Puzzle', 'Pirates', 'Funny', 'StoryRich', 'GreatSoundtrack', ""1990's"", 'CultClassic', 'Retro', 'OldSchool']"
851670,LUMINES REMASTERED,"26 Jun, 2018","['95', '323']","['95', '323']","['14,99']",['Resonair'],6,1,"['Casual', 'Indie', 'Puzzle', 'Music', 'GreatSoundtrack']"
733790,Not Tonight,"17 Aug, 2018","['80', '21', '30']","['87', '1,281']","['16,79']",['PanicBarn'],5,1,"['Simulation', 'LifeSim', 'RPG', 'PixelGraphics', 'Political', 'AlternateHistory', 'Dystopian', 'Politics', 'Indie', 'Adventure', 'GreatSoundtrack', '2D', 'Singleplayer', 'StoryRich', 'MultipleEndings', 'ReplayValue', 'Difficult', 'Retro', 'Addictive', 'Casual']"
1478410,像素男友 语音完整版,"24 Dec, 2020","['95', '132']","['95', '132']","['3,29']",['HIROKO IMAKI'],2,1,"['RPG', 'WordGame', 'DatingSim', 'PixelGraphics', 'Funny', 'Romance', 'Relaxing', 'StoryRich', 'MultipleEndings', 'Indie', 'Casual', 'Text-Based', 'ChoicesMatter', 'Singleplayer']"
339040,Disney's Chicken Little,"20 Oct, 2005","['70', '10', '30']","['75', '246']","['8,19']",['Avalanche Software'],13,1,"['Adventure', 'Action', 'Anime', 'FamilyFriendly', 'Shooter', 'StoryRich', 'Memes', 'GreatSoundtrack', 'Platformer', 'Atmospheric', 'Singleplayer', 'CultClassic', '3DPlatformer', 'Comedy', 'Funny', 'Mature', 'Philosophical', 'War', 'Souls-like', 'DarkFantasy']"
615270,Star Rage VR,"29 Sep, 2017","['92', '27']","['92', '27']","['19,99']",['Metaverse Studio'],3,1,"['Action', 'Adventure', 'Indie', 'VR']"
